PC1,PC2,PC3,PC4,PC5
-1.2840095029262293,0.4781915131233262,-0.4815855596734338,1.2343613516677447,0.4919402197014439
-1.099781021152961,-0.09298818192281881,0.7604871292198028,0.7893499801793521,-0.96393262012521
-1.1605357285262827,-0.15929352819958775,0.21304350601093744,1.0163371673664858,-0.9666034352588485
-1.1929686377549582,-0.5808093355900364,-0.28817957712061787,1.2591552153559145,-1.7000150261961344
-1.2496122340442508,0.12961158663732325,-0.3806206572752375,1.2274934937513258,-0.23853347458883967
-1.1605357285262827,-0.15929352819958775,0.21304350601093744,1.0163371673664858,-0.9666034352588485
-1.0804812332256013,0.7003144231505021,1.3523505780762646,0.4739542745908461,0.5008874503991331
-1.099781021152961,-0.09298818192281881,0.7604871292198028,0.7893499801793521,-0.96393262012521
-1.277934032188897,0.4848220477510031,-0.4268411973525473,1.2116626329490314,0.49220730121480777
-1.023837636936309,-0.010106499076857667,1.4447916582308842,0.5056159961954346,-0.9605941012081618
-1.0804812332256013,0.7003144231505021,1.3523505780762646,0.4739542745908461,0.5008874503991331
-1.1868019711289144,0.5842800671661564,0.3943242374607505,0.8711818521683306,0.4962135239152656
-1.2019906479722449,0.5677037305969642,0.2574633316585342,0.927928648965114,0.49554582013185594
-0.11588719550914217,-4.364739186358455,6.678958847600987,-4.093346372553489,-0.18124749379241248
0.5584646829013938,-1.7469237166117064,1.1046231854615336,-1.9226027532912378,-0.052701010191751524
0.46938817738342586,-1.4580186017747951,0.5109590221753586,-1.7114464269063983,0.6753689504782574
0.28917961080547516,-1.2685715063530376,-0.9038705759241144,-1.1598093197408577,1.3994326884478083
0.5018210866121012,-1.0365027943843466,1.012182105306914,-1.9542644748958262,1.4087805414155432
0.3043682876488055,-1.2519951697838454,-0.7670096701218978,-1.2165561165376413,1.400100392231218
0.5584646829013938,-1.7469237166117064,1.1046231854615336,-1.9226027532912378,-0.052701010191751524
0.3893336820827443,-2.317626553124885,-0.6283480498899685,-1.1690635341307585,-0.792121935179724
0.46733262184141117,-1.8463817360268597,0.2834577506482358,-1.5821219725105369,-0.05670723289220933
0.4106890255521186,-1.1359608137994999,0.19101667049361615,-1.6137836941151253,1.4047743187150854
0.48046574314272694,-2.218168533709732,0.19281738492332928,-1.5095443149114594,-0.788115712479266
0.48252129868474164,-1.8298053994576675,0.42031865645045213,-1.6388687693073205,-0.056039529108799696
0.4541995005400954,-1.4745949383439874,0.3740981163731423,-1.6546996301096148,0.6747012466948478
0.48046574314272694,-2.218168533709732,0.19281738492332928,-1.5095443149114594,-0.788115712479266
-1.3333526712510446,0.4225861530999051,-2.5162094894038587,-1.0040321858727022,-0.5094812675004926
-1.23614513945373,0.5286747071427355,-1.6402996922696746,-1.3672116853721166,-0.5052079632866708
-1.223012018152414,0.15688790945986325,-1.730940057994581,-1.2946340277730388,-1.2366164428737279
-1.2644669375983764,0.8838851682564154,-1.6865202323469843,-1.383042546174411,0.22553281251697652
-1.3899962675403372,1.1330070753272647,-2.6086505695584785,-1.0356939074772908,0.952000284106802
-1.294844291285037,0.850732495118031,-1.960242043951417,-1.2695489525808439,0.22419740495015725
-1.2858222810677504,-0.29778057106896993,-2.5058849527305687,-0.9383223861900439,-1.9713634413778331
1.3493314980414233,0.7173496114740108,-1.0430127326184462,0.29087400742864666,-0.4080316345034933
1.468785357246052,0.4615971697754842,-0.17562675772783845,-0.033775912549759736,-1.1347661876066828
1.3493314980414233,0.7173496114740108,-1.0430127326184462,0.29087400742864666,-0.4080316345034933
1.2146889619934638,0.9565257166033451,-2.0472596133112697,0.6722707242038367,0.3180352148162867
1.2471218712221392,1.3780415239937935,-1.5460365301797145,0.42945267621440864,1.0514468057535726
1.303765467511432,0.667620601766434,-1.453595450025095,0.4611143978189971,-0.4100347458537222
1.2086134912561315,0.9498951819756681,-2.1020039756321562,0.6949694429225501,0.31776813330292286
1.2086134912561315,0.9498951819756681,-2.1020039756321562,0.6949694429225501,0.31776813330292286
1.2996543564274026,-0.1091056667376945,-1.9085979930793404,0.7197633066107195,-1.8741871125946554
1.362464619342739,0.3455628137911387,-1.1336530983433526,0.3634516650277245,-1.1394401140905503
1.2652570875454243,0.23947425974830844,-2.0095628954775364,0.7266311645271387,-1.143713418304372
1.3189541443547625,0.6841969383356263,-1.3167345442228786,0.4043676010222136,-0.40936704207031255
1.1711784870054873,1.2951598411478324,-2.230341059190796,0.713186660198326,1.0481082868365243
1.1995002851501333,0.9399493800341528,-2.184120519113486,0.7290175210006202,0.3173675110328771
1.2086134912561315,0.9498951819756681,-2.1020039756321562,0.6949694429225501,0.31776813330292286
1.2906323462101161,1.039407399449306,-1.3629550843001885,0.38853674021991935,0.3213737337333349
1.4080306498727304,0.39529182349871533,-0.7230703809367036,0.19321127463737411,-1.1374370027403213
1.3472759424994085,0.32898647722194646,-1.270514004145569,0.42019846182450793,-1.1401078178739599
1.2774992249088002,1.411194197132178,-1.272314718575282,0.3159590826208417,1.0527822133203917
1.3189541443547625,0.6841969383356263,-1.3167345442228786,0.4043676010222136,-0.40936704207031255
1.3472759424994085,0.32898647722194646,-1.270514004145569,0.42019846182450793,-1.1401078178739599
1.3776532961860695,0.3621391503603309,-0.9967921925411363,0.306704868230941,-1.1387724103071406
1.1995002851501333,0.9399493800341528,-2.184120519113486,0.7290175210006202,0.3173675110328771
1.2561438814394261,0.22952845780679304,-2.0916794389588667,0.7606792426052088,-1.1441140405744177
1.3189541443547625,0.6841969383356263,-1.3167345442228786,0.4043676010222136,-0.40936704207031255
1.2278220832947797,0.5847389189204729,-2.137899979036176,0.7448483818029145,-0.41337326477077035
1.2278220832947797,0.5847389189204729,-2.137899979036176,0.7448483818029145,-0.41337326477077035
1.3493314980414233,0.7173496114740108,-1.0430127326184462,0.29087400742864666,-0.4080316345034933
-3.47523710249441,1.2172119668659036,-0.7941111547104671,2.2315590422961664,0.351347523998321
-3.370971920133112,0.944883188598185,-0.0635860856220758,1.9636559191145428,-0.3760547328882781
-3.31021721275979,1.011188534874954,0.4838575375867893,1.7366687319274088,-0.3733839177546396
-3.3557832432897814,0.9614595251673774,0.07327482018014053,1.9069091223177597,-0.3753870291048685
-3.47523710249441,1.2172119668659036,-0.7941111547104671,2.2315590422961664,0.351347523998321
-3.4621039811930947,0.8454251691830317,-0.8847515204353736,2.304136699895244,-0.380060955588736
-3.3689163645910973,1.3332463228502494,0.16391518590504695,1.8343314647186817,0.3560214504821885
-3.47523710249441,1.2172119668659036,-0.7941111547104671,2.2315590422961664,0.351347523998321
-4.294336441406292,0.06953586527363581,1.5327937470623376,0.9688920307062319,-0.17932238216386215
-4.185960147960964,0.5739333555100458,2.718321359204975,0.44233999873288626,0.5574277276904721
-4.250825966418315,-0.26909825927085185,1.7158751929418639,0.9279760947117426,-0.9093954541840998
1.0211617300604063,1.0936984261871303,2.6160482695743768,1.000175470103022,0.5183440467143879
0.9107298810730644,0.20093780169865613,1.2030193859046168,1.656051956472229,-0.9504822465104129
0.882408082928418,0.556148262812336,1.1567988458273069,1.6402210956699348,-0.21974147070676556
0.930029669000424,0.994240406771977,1.7948828347610783,1.340656250883723,0.5143378240139301
0.9866732652897167,0.28381948454461725,1.8873239149156982,1.3723179724883117,-0.9471437275933646
0.8499751736997427,0.13463245542188726,0.6555757626957516,1.883039143659363,-0.9531530616440514
0.7831449955890888,0.06169657451744145,0.05338777716599975,2.13272504956521,-0.9560909582910538
0.882408082928418,0.556148262812336,1.1567988458273069,1.6402210956699348,-0.21974147070676556
0.9017078708557779,1.349450867885657,1.7486622946837687,1.3248253900814289,1.245078599817577
0.8844636384704327,0.9445113970644003,1.3843001173544296,1.5108966412740734,0.5123347126637012
0.7042550718924823,1.1339584924861579,-0.030529480745043115,2.062533748439614,1.2363984506332517
0.8540862847837718,0.9113587239260159,1.1105783057499972,1.6243902348676402,0.5109993050968819
0.8237089310971111,0.8782060507876315,0.8368564941455645,1.7378838284612073,0.5096638975300626
0.811466793733735,-0.29351388659623845,0.09960831724330958,2.148555910367504,-1.6868317340947014
1.0149950634343627,-0.0713909765690626,1.9335444549930079,1.3881488332906058,-1.677884503397012
0.8216533755550963,0.4898429165355671,0.6093552226184418,1.8672082828570686,-0.2224122858404041
0.8934856486877194,-0.2040016691226004,0.8386572085752777,1.8421232076648735,-1.6832261336642893
0.8023535876277368,-0.3034596885377538,0.017491773761979766,2.182603988445574,-1.687232356364747
0.7325768700371285,0.7787480313724782,0.015691059332266687,2.0783646092419077,0.5056576748296048
0.8520307292417573,0.5229955896739515,0.8830770342228743,1.7537146892635016,-0.22107687827358483
0.8216533755550963,0.4898429165355671,0.6093552226184418,1.8672082828570686,-0.2224122858404041
0.8651638505430732,0.15120879199107948,0.7924366684979679,1.8262923468625794,-0.9524853578606417
0.8540862847837718,0.9113587239260159,1.1105783057499972,1.6243902348676402,0.5109993050968819
0.930029669000424,0.994240406771977,1.7948828347610783,1.340656250883723,0.5143378240139301
0.7548231974444424,0.4169070356311213,0.0071672370886899555,2.1168941887629154,-0.22535018248740654
-1.9889352256037793,1.192868904310484,-1.5660212591748588,-1.824939215743065,0.7604275614193127
-2.347266884165139,-0.04475518081946873,1.514159190682827,2.200874966074478,-0.06157748858676245
-2.2906232878758463,-0.7551761030468286,1.6066002708374465,2.2325366876790667,-1.5230590401940571
-2.271323499948487,0.03812650202649242,2.1984637196939083,1.917140982090561,-0.05823896966971424
-2.347266884165139,-0.04475518081946873,1.514159190682827,2.200874966074478,-0.06157748858676245
-2.464665187827753,0.599360395131122,0.8742744873193422,2.396200431657024,1.3972332478868936
-2.4363433896831066,0.24414993401744225,0.920495027396652,2.412031292459318,0.6664924720832464
-2.4465299715044684,-0.5392068691143633,0.41074812202151995,2.6933789199697538,-0.7979269761710508
-2.3776442378517997,-0.07790785395785316,1.2404373790783945,2.3143685596680452,-0.06291289615358175
-2.271323499948487,0.03812650202649242,2.1984637196939083,1.917140982090561,-0.05823896966971424
-2.4465299715044684,-0.5392068691143633,0.41074812202151995,2.6933789199697538,-0.7979269761710508
-2.3210006415625073,-0.788328776185213,1.332878459233014,2.3460302812726335,-1.5243944477608764
-2.503173567793761,0.17121405311299648,0.3183070418669003,2.661717198365165,0.663554575436244
1.6888360756587155,1.462024762912477,0.5841280937727913,-0.32421131728538977,1.092223122649279
1.5804597822133881,0.9576272726760671,-0.6013995183698455,0.2023407146879559,0.35547301279494475
1.5480268729847126,0.5361114652856184,-1.1026226015014011,0.44515876267738397,-0.3779385781423412
1.6087815803580343,0.6024168115623872,-0.5551789782925357,0.21817157549025012,-0.3752677630087026
1.6087815803580343,0.6024168115623872,-0.5551789782925357,0.21817157549025012,-0.3752677630087026
1.717157873803362,1.1068143017987973,0.6303486338501012,-0.3083804564830954,0.3614823468456315
1.5977040145987331,1.3625667434973237,-0.23703734104050658,0.016269463495311113,1.0882168999488209
1.6391589340446953,0.6355694847007717,-0.2814571666881032,0.10467798189668309,-0.37393235544188336
